   Source_name        RA        Dec RegType  Major  Minor Theta Color reg_qual expnum   mjd exptime      RA_2      Dec_2  tileid                                                                      location Source_name_2 separation table1_index table2_index
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30244 60640   900.0 83.772108 -66.774391 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60640/lvmSFrame-00030244.fits         30244     819.05           77         7990
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30245 60640   900.0 83.783302 -66.779246 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60640/lvmSFrame-00030245.fits         30245     803.78           77         7991
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30246 60640   900.0 83.771712 -66.780905 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60640/lvmSFrame-00030246.fits         30246     795.70           77         7992
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30286 60641   900.0  83.85915 -66.788776 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60641/lvmSFrame-00030286.fits         30286     792.75           77         7993
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30287 60641   900.0 83.836756 -66.789077 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60641/lvmSFrame-00030287.fits         30287     783.48           77         7994
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30288 60641   900.0 83.842084 -66.787217 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60641/lvmSFrame-00030288.fits         30288     791.82           77         7995
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30289 60641   900.0 83.817928 -66.788655 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60641/lvmSFrame-00030289.fits         30289     778.98           77         7996
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30290 60641   900.0 83.825271 -66.786745 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60641/lvmSFrame-00030290.fits         30290     787.91           77         7997
    J0534–6700 83.702917 -67.000278 ellipse   94.0   89.5     0  blue      bad  30291 60641   900.0 83.810889 -66.787359 1028126 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028126/60641/lvmSFrame-00030291.fits         30291     781.54           77         7998
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30347 60642   900.0 81.107304  -66.46726 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030347.fits         30347     221.66           58         8026
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30348 60642   900.0 81.112348 -66.470496 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030348.fits         30348     234.33           58         8027
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30349 60642   900.0 81.095085 -66.468882 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030349.fits         30349     225.53           58         8028
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30350 60642   900.0 81.100211 -66.458421 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030350.fits         30350     188.74           58         8029
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30351 60642   900.0 81.092337 -66.458745 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030351.fits         30351     188.85           58         8030
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30352 60642   900.0 81.104919   -66.4576 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030352.fits         30352     186.77           58         8031
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30353 60642   900.0 81.068379 -66.464362 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030353.fits         30353     209.93           58         8032
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30354 60642   900.0 81.081654 -66.464141 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030354.fits         30354     207.94           58         8033
  SNR_DEML175a 81.084125 -66.406389 ellipse  120.0  120.0     0  blue     good  30355 60642   900.0 81.073341 -66.464055 1028144 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028144/60642/lvmSFrame-00030355.fits         30355     208.18           58         8034
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30420 60644   900.0 85.551958 -69.648838 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030420.fits         30420     766.44           89         8071
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30420 60644   900.0 85.551958 -69.648838 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030420.fits         30420     675.47           94         8071
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30421 60644   900.0 85.562671 -69.653345 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030421.fits         30421     772.22           89         8072
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30421 60644   900.0 85.562671 -69.653345 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030421.fits         30421     684.85           94         8072
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30422 60644   900.0 85.547579 -69.654244 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030422.fits         30422     753.57           89         8073
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30422 60644   900.0 85.547579 -69.654244 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030422.fits         30422     695.44           94         8073
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30423 60644   900.0 85.557445 -69.645642 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030423.fits         30423     777.48           89         8074
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30423 60644   900.0 85.557445 -69.645642 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030423.fits         30423     662.15           94         8074
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30424 60644   900.0 85.557171 -69.647933 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030424.fits         30424     773.73           89         8075
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30424 60644   900.0 85.557171 -69.647933 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030424.fits         30424     669.79           94         8075
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30425 60644   900.0 85.582052 -69.648216 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030425.fits         30425     801.79           89         8076
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30425 60644   900.0 85.582052 -69.648216 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60644/lvmSFrame-00030425.fits         30425     658.50           94         8076
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30465 60645   900.0 85.544395 -69.655612 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60645/lvmSFrame-00030465.fits         30465     747.97           89         8086
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30465 60645   900.0 85.544395 -69.655612 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60645/lvmSFrame-00030465.fits         30465     701.58           94         8086
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30466 60645   900.0 85.563338 -69.657028 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60645/lvmSFrame-00030466.fits         30466     767.93           89         8087
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30466 60645   900.0 85.563338 -69.657028 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60645/lvmSFrame-00030466.fits         30466     696.73           94         8087
   SNR_in_N159  84.99209 -69.735849 ellipse  61.98  48.81     0  blue     good  30467 60645   900.0 85.555639   -69.6585 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60645/lvmSFrame-00030467.fits         30467     757.02           89         8088
    J0543–6928  85.77625 -69.478333 ellipse   78.5   52.0   125  blue     poor  30467 60645   900.0 85.555639   -69.6585 1027943 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027943/60645/lvmSFrame-00030467.fits         30467     705.37           94         8088
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30468 60645   900.0   85.0446 -70.036661 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030468.fits         30468     449.67           87         8089
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30468 60645   900.0   85.0446 -70.036661 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030468.fits         30468     178.94           88         8089
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30469 60645   900.0 85.055462 -70.040757 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030469.fits         30469     458.72           87         8090
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30469 60645   900.0 85.055462 -70.040757 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030469.fits         30469     194.82           88         8090
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30470 60645   900.0 85.037734 -70.040817 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030470.fits         30470     437.56           87         8091
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30470 60645   900.0 85.037734 -70.040817 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030470.fits         30470     173.67           88         8091
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30471 60645   900.0 85.041063 -70.030766 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030471.fits         30471     451.94           87         8092
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30471 60645   900.0 85.041063 -70.030766 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030471.fits         30471     172.55           88         8092
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30472 60645   900.0 85.032578  -70.03232 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030472.fits         30472     440.26           87         8093
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30472 60645   900.0 85.032578  -70.03232 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030472.fits         30472     162.45           88         8093
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30473 60645   900.0 85.050795  -70.03175 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030473.fits         30473     462.16           87         8094
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30473 60645   900.0 85.050795  -70.03175 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030473.fits         30473     184.66           88         8094
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30474 60645   900.0  85.03366 -70.034981 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030474.fits         30474     438.56           87         8095
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30474 60645   900.0  85.03366 -70.034981 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030474.fits         30474     164.76           88         8095
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30475 60645   900.0 85.051552 -70.034268 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030475.fits         30475     460.32           87         8096
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30475 60645   900.0 85.051552 -70.034268 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030475.fits         30475     186.30           88         8096
    J0538–7004 84.692723 -70.071207 ellipse   34.5  34.35     0  blue       ok  30476 60645   900.0 85.044356 -70.036799 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030476.fits         30476     449.25           87         8097
    J0539-7001 84.900833 -70.028889 ellipse  105.0   60.0    45  blue     poor  30476 60645   900.0 85.044356 -70.036799 1027919 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027919/60645/lvmSFrame-00030476.fits         30476     178.72           88         8097
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30477 60645   900.0 83.259502  -70.44326 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60645/lvmSFrame-00030477.fits         30477     557.00           76         8098
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30478 60645   900.0 83.269946 -70.447738 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60645/lvmSFrame-00030478.fits         30478     536.61           76         8099
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30479 60645   900.0 83.254253 -70.447603 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60645/lvmSFrame-00030479.fits         30479     549.95           76         8100
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30480 60645   900.0 83.264429 -70.438885 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60645/lvmSFrame-00030480.fits         30480     564.80           76         8101
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30481 60645   900.0 83.256399 -70.441165 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60645/lvmSFrame-00030481.fits         30481     565.09           76         8102
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30493 60646   900.0 83.358603  -70.45019 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60646/lvmSFrame-00030493.fits         30493     463.40           76         8103
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30494 60646   900.0 83.324651  -70.45307 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60646/lvmSFrame-00030494.fits         30494     479.14           76         8104
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30495 60646   900.0 83.333669 -70.451266 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60646/lvmSFrame-00030495.fits         30495     477.63           76         8105
   SNR_DEML238 83.573383 -70.557107 ellipse   89.0  79.24    33  blue     good  30496 60646   900.0  83.31846 -70.452576 1027895 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027895/60646/lvmSFrame-00030496.fits         30496     485.19           76         8106
      SNR_N49B 81.341994 -65.996487 ellipse  79.03  77.48    90  blue       ok  30624 60648   900.0 81.578726 -66.093715 1028164 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028164/60648/lvmSFrame-00030624.fits         30624     492.18           60         8179
       SNR_N49 81.501085 -66.082249 ellipse  42.35   40.0   110  blue     good  30624 60648   900.0 81.578726 -66.093715 1028164 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028164/60648/lvmSFrame-00030624.fits         30624     120.58           61         8179
