# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference intensities for molecular lines (consistent with
# corresponding lines in palace_lines.fits)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020, cosby+06)
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# I: reference intensity in R
# ID: 13 characters describing upper and lower states (HITRAN2020, cosby+06):
#     1-2: isotopologue (OH, QH, O2, OG, or OQ; G = 17O, Q = 18O)
#     3: upper electronic state (possible prime neglected)
#     4: lower electronic state
#     5: vibrational level of upper state (OH: X = 10, O2: A-F = 10-15)
#     6: vibrational level of lower state (O2: A-F = 10-15)
#     7-8: branch of band
#     9: number of upper electronic substate
#     10: number of lower electronic substate
#     11-12: rotational level of upper state
#     13: OH: parity e or f of upper state, O2: d[ipole] or q[uadrupole]
# chem: chemical species (OH or O2)
# M: molar mass in kg/mol
# Tkin: kinetic temperature in K for Doppler broadening of line
# hlay: height of emission layer in km (H: -1)
# src: 4-digit binary code for source of intensity I:
#      1: I based on X-shooter data (partly noll+23)? 1 = yes, 0 = no
#      2: I based on UVES data from noll+20? 1 = yes, 0 = no
#      3: I based on other data (cosby+06, oliva+15)? 1 = yes, 0 = no
#      4: I based on model (= 1) or direct measurement (= 0)?
# class: label of variability class
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (OH+O2, UVES)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (OH, UVES)
# noll+23: https://doi.org/10.1029/2022JD038275 (OH, X-shooter)
# oliva+15: https://doi.org/10.1051/0004-6361/201526291 (OH, GIANO)
# 
       lam   trans   fH2O          I             ID  chem      M   Tkin  hlay   src  class 
 0.8269016  0.9986  0.254  5.489e-08  OHXX72PQ1222e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8270500  0.9986  0.276  1.770e-07  OHXX72PQ1222f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8270869  0.9979  0.453  9.430e-02  OHXXX5RR1103f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8270881  0.9980  0.445  9.440e-02  OHXXX5RR1103e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8270950  0.9982  0.379  1.212e-06  OHXX83PQ1217e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8271046  0.9982  0.380  8.579e-04  OHXX62RQ2109f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8271739  0.9977  0.464  2.907e-06  OHXX83PQ1217f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8272048  0.9985  0.302  7.775e-02  OHXXX5RR1104e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8272065  0.9985  0.299  7.759e-02  OHXXX5RR1104f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8272201  0.9986  0.294  8.513e-04  OHXX62RQ2109e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8273423  0.9977  0.502  1.116e-03  OHXX51QP2114f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8274333  0.6452  0.980  8.046e-02  OHXXX5RR1102f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8274352  0.7347  0.984  8.050e-02  OHXXX5RR1102e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8275121  0.9951  0.753  1.921e-06  OHXX51RQ2121f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8275163  0.9944  0.780  4.311e-02  OHXXX5RR2204e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8275269  0.9865  0.915  4.309e-02  OHXXX5RR2204f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8277009  0.9809  0.943  4.854e-02  OHXXX5RR2203e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8277078  0.9862  0.916  4.850e-02  OHXXX5RR2203f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8278044  0.9959  0.732  5.216e-02  OHXXX5RR1105e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8278111  0.9959  0.734  5.198e-02  OHXXX5RR1105f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8278462  0.9908  0.875  8.256e-05  OHXX62SR2120f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8278795  0.7723  0.988  1.837e-03  OHXX51PQ1208f    OH  0.017  190.0  87.0  1101   OH4c 
 0.8278796  0.7728  0.988  3.830e-01  OHXX62QP2102f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8278809  0.7890  0.983  3.836e-01  OHXX62QP2102e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8279104  0.9593  0.978  3.082e-02  OHXXX5RR2205e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8279135  0.9710  0.967  1.799e-06  OHXX51RQ2121e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8279227  0.9858  0.927  3.082e-02  OHXXX5RR2205f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8279260  0.9883  0.905  1.336e-03  OHXX51PQ1208e    OH  0.017  190.0  87.0  1101   OH4c 
 0.8279300  0.9904  0.891  1.500e-06  OHXX94QP2115e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8280545  0.9942  0.880  5.979e+00  OHXX62RR1105f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8280606  0.9968  0.700  6.015e+00  OHXX62RR1105e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8280850  0.9951  0.792  2.283e+00  OHXX62RR1106f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8280885  0.9932  0.865  2.302e+00  OHXX62RR1106e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8282214  0.9876  0.928  1.458e+00  OHXX62RR2206e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8282310  0.9904  0.986  1.459e+00  OHXX62RR2206f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8283263  0.9946  0.935  3.238e+00  OHXX62RR2205e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8283348  0.9952  0.847  3.236e+00  OHXX62RR2205f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8283650  0.9928  0.898  1.026e-01  OHXX94PP2211f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8283922  0.9821  0.957  1.415e+01  OHXX62RR1104f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8283995  0.9736  0.964  1.420e+01  OHXX62RR1104e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8284571  0.9671  0.974  2.649e-01  OHXX40PP2215f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8284598  0.9724  0.965  7.887e-02  OHXX94PP2211e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8284748  0.9872  0.920  3.841e-02  OHXXX5RR2202e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8284765  0.9880  0.915  3.838e-02  OHXXX5RR2202f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8284943  0.9933  0.849  1.065e+00  OHXX62RR1107e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8284947  0.9934  0.847  1.053e+00  OHXX62RR1107f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8285396  0.9948  0.897  8.130e-01  OHXX62RR2207e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8285489  0.9970  0.724  8.153e-01  OHXX62RR2207f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8285659  0.9974  0.719  5.836e-06  OHXXX5RQ2108f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8286094  0.9983  0.517  1.727e-01  OHXX40PP2215e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8286453  0.9985  0.486  2.270e-06  OHXX94QP2115f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8286497  0.9985  0.490  5.815e-06  OHXXX5RQ2108e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8287003  0.9986  0.471  6.501e-04  OHXX51QQ2214e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8287198  0.9985  0.570  2.860e-01  OHXX40PP1115e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8287428  0.9983  0.534  1.587e-03  OHXX51QQ1114f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8288647  0.9976  0.669  6.717e+00  OHXX62RR2204e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8288704  0.9977  0.639  6.708e+00  OHXX62RR2204f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8288750  0.9976  0.650  1.855e-02  OHXXX5RR2206e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8288868  0.9962  0.832  1.857e-02  OHXXX5RR2206f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8289054  0.9951  0.926  2.978e-02  OHXXX5RR1106e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8289195  0.9960  0.785  2.963e-02  OHXXX5RR1106f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8289333  0.9946  0.854  1.826e-01  OHXX40PP1115f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8289336  0.9946  0.854  6.183e-04  OHXX62RQ2110f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8289510  0.9834  0.941  1.358e-01  OHXX94PP1111e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8290512  0.9230  0.994  5.781e-05  OHXX40QP2121e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8290680  0.9789  0.953  6.116e-04  OHXX62RQ2110e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8290846  0.9900  0.914  2.586e+01  OHXX62RR1103f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8290914  0.9917  0.886  2.591e+01  OHXX62RR1103e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8291199  0.9939  0.845  1.034e-01  OHXX94PP1111f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8292403  0.9962  0.741  2.989e-02  OHXX51RR2221f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8292753  0.9979  0.577  6.292e-01  OHXX62RR2208e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8292829  0.9980  0.559  6.324e-01  OHXX62RR2208f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8292871  0.9980  0.560  7.373e-01  OHXX62RR1108e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8292929  0.9979  0.603  6.688e-04  OHXX51QQ2214f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8292929  0.9978  0.604  7.262e-01  OHXX62RR1108f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8293252  0.9938  0.901  3.161e-02  OHXX51RR1121e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8293559  0.9880  0.902  2.088e-02  OHXX51RR2221e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8295024  0.9985  0.429  2.154e-02  OHXX51RR1121f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8296931  0.9563  0.980  9.521e-12  OHXX40SR2134f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8297029  0.9837  0.942  1.037e-03  OHXXX5QP2104e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8297148  0.9912  0.869  8.039e-04  OHXX51QQ1114e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8297353  0.9926  0.850  1.037e-03  OHXXX5QP2104f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8298512  0.9977  0.581  1.080e+01  OHXX62RR2203e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8298528  0.9978  0.568  1.078e+01  OHXX62RR2203f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8301078  0.9947  0.798  2.552e-01  OHXX62QP2103e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8301089  0.9954  0.755  7.467e-01  OHXX51PP2209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8301151  0.9968  0.658  3.051e+01  OHXX62RR1102f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8301197  0.9952  0.770  2.547e-01  OHXX62QP2103f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8301200  0.9949  0.781  3.054e+01  OHXX62RR1102e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8301375  0.9978  0.546  4.075e-07  OHXX94QQ2215e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8301749  0.9977  0.571  6.163e-01  OHXX51PP2209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8303625  0.9979  0.536  1.233e-06  OHXX94QQ1115f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8304073  0.9986  0.433  9.601e-03  OHXXX5RR2207e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8304164  0.9985  0.491  9.621e-03  OHXXX5RR2207f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8304269  0.9981  0.602  5.698e-01  OHXX62RR2209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8304315  0.9976  0.686  5.742e-01  OHXX62RR2209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8304750  0.9986  0.437  6.450e-01  OHXX62RR1109e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8304876  0.9977  0.619  6.328e-01  OHXX62RR1109f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8305258  0.9984  0.525  1.476e-02  OHXXX5RR1107e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8305495  0.9951  0.857  1.466e-02  OHXXX5RR1107f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8305845  0.9974  0.751  4.706e-05  OHXX40QQ1121f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8306300  0.9905  0.897  7.463e-05  OHXX40PQ1215f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8306353  0.9865  0.933  8.403e-01  OHXX51PP1109e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8306660  0.9147  0.984  4.167e-07  OHXX94QQ2215f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8306675  0.9340  0.988  3.578e-05  OHXX40PQ1215e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8306959  0.9846  0.941  2.551e-02  OHXX51OP1205f    OH  0.017  190.0  87.0  1101   OH5b 
 0.8307146  0.9627  0.981  2.115e-05  OHXX40QQ2221e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8307463  0.8241  0.991  6.850e-01  OHXX51PP1109f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8307967  0.9915  0.969  2.685e-02  OHXX51OP1205e    OH  0.017  190.0  87.0  1101   OH5b 
 0.8308311  0.9972  0.687  1.131e-04  OHXX40QP2121f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8308828  0.9971  0.714  4.488e-05  OHXX62SR2121e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8309138  0.9981  0.610  2.604e-09  OHXX51QR1214f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8309682  0.9978  0.657  2.445e-02  OHXXX5QQ2201f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8309803  0.9937  0.916  2.446e-02  OHXXX5QQ2201e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8310631  0.9987  0.404  1.640e-01  OHXXX5QQ1101f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8310667  0.9986  0.425  1.640e-01  OHXXX5QQ1101e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8311342  0.9989  0.298  4.408e-04  OHXX62RQ2111f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8311844  0.9979  0.560  5.776e-07  OHXX94QQ1115e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8312889  0.9981  0.498  4.346e-04  OHXX62RQ2111e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8312987  0.9971  0.636  1.116e+01  OHXX62RR2202f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8313020  0.9960  0.725  1.118e+01  OHXX62RR2202e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8315485  0.9982  0.494  7.292e-05  OHXX94PQ1211e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8315610  0.9974  0.646  1.216e-04  OHXX94PQ1211f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8315737  0.9976  0.635  1.820e-06  OHXXX5RQ2109f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8316766  0.9937  0.937  2.875e-09  OHXX51QR1214e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8316770  0.9937  0.936  1.811e-06  OHXXX5RQ2109e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8318425  0.9428  0.986  7.881e-03  OHXXX5QQ2202f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8318633  0.9687  0.961  7.887e-03  OHXXX5QQ2202e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8319959  0.9934  0.853  5.273e-01  OHXX62RR2210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8319963  0.9933  0.855  5.331e-01  OHXX62RR2210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8320662  0.9748  0.965  5.911e-01  OHXX62RR1110e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8320869  0.9929  0.858  5.775e-01  OHXX62RR1110f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8321773  0.9987  0.472  7.032e-02  OHXXX5QQ1102f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8321854  0.9987  0.465  2.269e-05  OHXX40QQ2221f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8321908  0.9987  0.463  7.036e-02  OHXXX5QQ1102e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8322045  0.9987  0.469  7.088e-02  QHXX62RR1102f    OH  0.019  190.0  87.0  0010   OH7a 
 0.8322093  0.9987  0.475  7.088e-02  QHXX62RR1102e    OH  0.019  190.0  87.0  0010   OH7a 
 0.8322397  0.9983  0.557  3.445e-04  OHXX83OP1214f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8322452  0.9982  0.580  6.342e-04  OHXX51QP2115e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8322540  0.9979  0.627  1.709e-07  OHXX40QR1221f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8322842  0.9958  0.802  5.540e-03  OHXX94OP1208f    OH  0.017  190.0  87.0  1101   OH8c 
 0.8323057  0.9930  0.867  6.392e-05  OHXX62SR2121f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8324895  0.9979  0.624  1.258e-01  OHXX62QP2104e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8324983  0.9983  0.526  6.498e-03  OHXX94OP1208e    OH  0.017  190.0  87.0  1101   OH8c 
 0.8325102  0.9984  0.549  4.329e-03  OHXXX5RR2208e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8325146  0.9984  0.571  4.344e-03  OHXXX5RR2208f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8325256  0.9983  0.580  1.256e-01  OHXX62QP2104f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8325830  0.9990  0.311  2.927e-08  OHXX94QR1215f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8326199  0.9991  0.261  1.588e-05  OHXX40QQ1121e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8326835  0.9982  0.577  6.423e-03  OHXXX5RR1108e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8327191  0.9992  0.181  6.366e-03  OHXXX5RR1108f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8329253  0.9896  0.900  6.902e-04  OHXXX5QP2105e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8329600  0.9987  0.365  5.097e-04  OHXX83OP1214e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8329850  0.9981  0.526  6.902e-04  OHXXX5QP2105f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8331723  0.9881  0.908  9.701e-04  OHXX51QP2115f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8332175  0.9850  0.924  3.300e-08  OHXX94QR1215e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8332953  0.9979  0.567  3.726e-03  OHXXX5QQ2203f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8333184  0.9988  0.340  3.729e-03  OHXXX5QQ2203e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8333591  0.9971  0.770  2.733e-04  OHXX40OP1211f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8333684  0.9987  0.392  1.366e-03  OHXX51PQ1209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8334153  0.9971  0.667  9.347e-04  OHXX51PQ1209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8335475  0.9970  0.654  3.762e-10  OHXX40RQ2128f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8337231  0.9985  0.432  3.089e-04  OHXX62RQ2112f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8337663  0.9886  0.895  3.120e-02  OHXXX5QQ1103f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8337976  0.9923  0.882  3.098e-02  OHXXX5QQ1103e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8338992  0.9991  0.239  3.034e-04  OHXX62RQ2112e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8339599  0.9990  0.273  3.636e-04  OHXX40OP1211e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8339643  0.9991  0.235  1.044e-06  OHXX51RQ2122f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8339801  0.9990  0.256  2.527e-07  OHXX40QR1221e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8339813  0.9990  0.265  4.869e-01  OHXX62RR2211f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8339864  0.9989  0.325  4.801e-01  OHXX62RR2211e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8340688  0.9948  0.842  5.358e-01  OHXX62RR1111e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8340989  0.9475  0.984  5.211e-01  OHXX62RR1111f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8341819  0.9963  0.718  3.365e-10  OHXX40RQ2128e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8343341  0.9991  0.242  4.971e-04  OHXX51QQ2215e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8343529  0.9984  0.466  1.193e-03  OHXX51QQ1115f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8343668  0.9940  0.841  5.324e-02  OHXXX5PP2201e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8343771  0.9794  0.945  5.321e-02  OHXXX5PP2201f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8344007  0.9963  0.758  9.729e-07  OHXX51RQ2122e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8345238  0.9989  0.325  8.461e+00  OHXX62QQ2201f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8345415  0.9990  0.337  8.468e+00  OHXX62QQ2201e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8346865  0.9989  0.334  7.769e+01  OHXX62QQ1101f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8346920  0.9986  0.493  7.771e+01  OHXX62QQ1101e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8350365  0.9991  0.244  5.139e-04  OHXX51QQ2215f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8350469  0.9991  0.227  4.781e-05  OHXX40RR2228f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8350825  0.9988  0.351  5.004e-02  OHXX62QP2105e    OH  0.017  190.0  87.0  1101   OH7b 
 0.8350972  0.9985  0.446  4.809e-05  OHXX40RR1128e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8351096  0.9976  0.604  5.028e-07  OHXXX5RQ2110f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8351539  0.9653  0.968  5.002e-02  OHXX62QP2105f    OH  0.017  190.0  87.0  1101   OH7b 
 0.8351899  0.9956  0.788  1.724e-03  OHXXX5RR2209f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8351918  0.9961  0.755  2.367e+00  OHXX62QQ2202f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8351922  0.9962  0.746  1.715e-03  OHXXX5RR2209e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8352217  0.9952  0.793  2.370e+00  OHXX62QQ2202e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8352344  0.9963  0.729  4.992e-07  OHXXX5RQ2110e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8353023  0.9980  0.586  2.506e-05  OHXX40RR2228e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8353184  0.9989  0.331  1.826e-03  OHXXX5QQ2204f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8353360  0.9965  0.806  1.827e-03  OHXXX5QQ2204e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8353975  0.9993  0.146  2.470e-03  OHXXX5RR1109e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8354375  0.9987  0.380  2.441e-05  OHXX40RR1128f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8354422  0.9977  0.622  7.507e-03  OHXX83PP2218f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8354471  0.9929  0.931  2.442e-03  OHXXX5RR1109f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8354633  0.9986  0.468  5.694e-04  OHXX51QQ1115e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8355058  0.9878  0.920  2.622e+01  OHXX62QQ1102f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8355261  0.9969  0.673  2.624e+01  OHXX62QQ1102e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8356731  0.9914  0.948  2.119e-02  OHXX51RR2222f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8356836  0.9946  0.842  4.407e-03  OHXX83PP2218e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8357371  0.9983  0.530  3.049e-05  OHXX62SR2122e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8357564  0.9982  0.639  2.234e-02  OHXX51RR1122e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8358081  0.9992  0.270  1.422e-02  OHXX51RR2222e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8358506  0.9989  0.457  1.373e-02  OHXXX5QQ1104f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8358526  0.9989  0.396  1.280e-01  OHXXX5PP1101e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8358606  0.9990  0.314  1.280e-01  OHXXX5PP1101f    OH  0.017  190.0  87.0  0011   OH6d 
 0.8359080  0.9917  0.907  1.278e-02  OHXXX5QQ1104e    OH  0.017  190.0  87.0  0011   OH6d 
 0.8359584  0.9928  0.857  1.461e-02  OHXX51RR1122f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8360962  0.9993  0.116  3.152e-07  OHXX94QP2116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8362700  0.9993  0.147  7.936e-01  OHXX51PP2210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8362991  0.9991  0.304  8.779e-01  OHXX62QQ2203f    OH  0.017  190.0  87.0  1101   OH7a 
 0.8363115  0.9992  0.208  7.437e-05  OHXX72OP1219f    OH  0.017  190.0  87.0  1101   OH6d 
 0.8363321  0.9991  0.239  8.793e-01  OHXX62QQ2203e    OH  0.017  190.0  87.0  1101   OH7a 
 0.8363498  0.9988  0.363  6.306e-01  OHXX51PP2210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.8363578  0.9981  0.624  3.544e-02  OHXX94PP2212f    OH  0.017  190.0  87.0  1101   OH6d 
