# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra with atmospheric extinction for the total emission
# and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: air wavelength in µm
# f{species}: flux in R/nm with atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam     fall    dfall      fOH     dfOH      fO2     dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 2.3565    29.25     7.92    29.25     7.92     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3566    28.94     7.83    28.94     7.83     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3567    28.51     7.72    28.51     7.72     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3568    27.96     7.57    27.96     7.57     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3569    27.30     7.39    27.30     7.39     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3570    26.55     7.19    26.55     7.19     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3571    25.73     6.96    25.73     6.96     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3572    24.84     6.72    24.84     6.72     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3573    23.91     6.47    23.91     6.47     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3574    22.95     6.21    22.95     6.21     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3575    21.98     5.95    21.98     5.95     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3576    20.99     5.68    20.99     5.68     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3577    20.01     5.41    20.01     5.41     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3578    19.03     5.15    19.03     5.15     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3579    18.06     4.89    18.06     4.89     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3580    17.11     4.63    17.11     4.63     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3581    16.18     4.38    16.18     4.38     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3582    15.26     4.13    15.26     4.13     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3583    14.36     3.89    14.36     3.89     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3584    13.48     3.65    13.48     3.65     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3585    12.61     3.41    12.61     3.41     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3586    11.75     3.18    11.75     3.18     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3587    10.91     2.95    10.91     2.95     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3588    10.09     2.73    10.09     2.73     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3589     9.28     2.51     9.28     2.51     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3590     8.49     2.30     8.49     2.30     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3591     7.73     2.09     7.73     2.09     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3592     6.99     1.89     6.99     1.89     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3593     6.28     1.70     6.28     1.70     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3594     5.61     1.52     5.61     1.52     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3595     4.97     1.34     4.97     1.34     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3596     4.37     1.18     4.37     1.18     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3597     3.82     1.03     3.82     1.03     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3598     3.31     0.90     3.31     0.90     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3599     2.85     0.77     2.85     0.77     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3600     2.43     0.66     2.43     0.66     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3601     2.05     0.56     2.05     0.56     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3602     1.72     0.47     1.72     0.47     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3603     1.43     0.39     1.43     0.39     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3604     1.18     0.32     1.18     0.32     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3605     0.96     0.26     0.96     0.26     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3606     0.78     0.21     0.78     0.21     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3607     0.63     0.17     0.63     0.17     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3608     0.50     0.13     0.50     0.13     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3609     0.39     0.11     0.39     0.11     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3610     0.31     0.08     0.31     0.08     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3611     0.24     0.06     0.24     0.06     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3612     0.18     0.05     0.18     0.05     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3613     0.14     0.04     0.14     0.04     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3614     0.10     0.03     0.10     0.03     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3615     0.08     0.02     0.08     0.02     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3616     0.06     0.02     0.06     0.02     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3617     0.04     0.01     0.04     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3618     0.03     0.01     0.03     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3619     0.02     0.01     0.02     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3620     0.02     0.01     0.02     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3621     0.02     0.00     0.02     0.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3622     0.01     0.00     0.01     0.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3623     0.01     0.00     0.01     0.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3624     0.01     0.00     0.01     0.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3625     0.02     0.00     0.02     0.00     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3626     0.02     0.01     0.02     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3627     0.02     0.01     0.02     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3628     0.03     0.01     0.03     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3629     0.04     0.01     0.04     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3630     0.05     0.01     0.05     0.01     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3631     0.06     0.02     0.06     0.02     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3632     0.08     0.02     0.08     0.02     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3633     0.11     0.03     0.11     0.03     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3634     0.14     0.04     0.14     0.04     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3635     0.18     0.05     0.18     0.05     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3636     0.24     0.07     0.24     0.07     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3637     0.31     0.08     0.31     0.08     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3638     0.40     0.11     0.40     0.11     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3639     0.51     0.14     0.51     0.14     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3640     0.65     0.18     0.65     0.18     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3641     0.81     0.22     0.81     0.22     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3642     1.01     0.27     1.01     0.27     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3643     1.25     0.34     1.25     0.34     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3644     1.52     0.41     1.52     0.41     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3645     1.84     0.50     1.84     0.50     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3646     2.21     0.60     2.21     0.60     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3647     2.63     0.71     2.63     0.71     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3648     3.10     0.84     3.10     0.84     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3649     3.62     0.98     3.62     0.98     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3650     4.18     1.13     4.18     1.13     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3651     4.80     1.30     4.80     1.30     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3652     5.45     1.48     5.45     1.48     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3653     6.15     1.66     6.15     1.66     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3654     6.87     1.86     6.87     1.86     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3655     7.60     2.06     7.60     2.06     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3656     8.35     2.26     8.35     2.26     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3657     9.09     2.46     9.09     2.46     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3658     9.81     2.65     9.81     2.65     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3659    10.50     2.84    10.50     2.84     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3660    11.16     3.02    11.16     3.02     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3661    11.76     3.18    11.76     3.18     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3662    12.30     3.33    12.30     3.33     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3663    12.77     3.46    12.77     3.46     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3664    13.17     3.56    13.17     3.56     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3665    13.49     3.65    13.49     3.65     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3666    13.74     3.72    13.74     3.72     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3667    13.91     3.76    13.91     3.76     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3668    14.01     3.79    14.01     3.79     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3669    14.04     3.80    14.04     3.80     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3670    14.02     3.79    14.02     3.79     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3671    13.94     3.77    13.94     3.77     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3672    13.83     3.74    13.83     3.74     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3673    13.68     3.70    13.68     3.70     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3674    13.51     3.66    13.51     3.66     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3675    13.32     3.60    13.32     3.60     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3676    13.11     3.55    13.11     3.55     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3677    12.90     3.49    12.90     3.49     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3678    12.68     3.43    12.68     3.43     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3679    12.46     3.37    12.46     3.37     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3680    12.23     3.31    12.23     3.31     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3681    11.99     3.25    11.99     3.25     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3682    11.75     3.18    11.75     3.18     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3683    11.50     3.11    11.50     3.11     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3684    11.23     3.04    11.23     3.04     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3685    10.95     2.96    10.95     2.96     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3686    10.65     2.88    10.65     2.88     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3687    10.33     2.80    10.33     2.80     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3688     9.98     2.70     9.98     2.70     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3689     9.62     2.60     9.62     2.60     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3690     9.23     2.50     9.23     2.50     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3691     8.81     2.39     8.81     2.39     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3692     8.38     2.27     8.38     2.27     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3693     7.93     2.15     7.93     2.15     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3694     7.47     2.02     7.47     2.02     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3695     6.99     1.89     6.99     1.89     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.3696     6.51     1.76     6.51     1.76     0.00     0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
