# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra without atmospheric extinction for the total
# emission and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: vacuum wavelength in µm
# f{species}: flux in R/nm without atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam      fall     dfall      fOH     dfOH       fO2      dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 2.2131   1622.36    459.71  1622.36   459.71      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2132   1516.42    429.69  1516.42   429.69      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2133   1401.44    397.11  1401.44   397.11      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2134   1280.95    362.97  1280.95   362.97      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2135   1157.80    328.07  1157.80   328.07      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2136   1034.93    293.25  1034.93   293.25      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2137    914.99    259.26   914.99   259.26      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2138    800.02    226.69   800.02   226.69      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2139    691.86    196.04   691.86   196.04      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2140    591.72    167.66   591.72   167.66      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2141    500.51    141.82   500.51   141.82      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2142    418.69    118.63   418.69   118.63      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2143    346.34     98.13   346.34    98.13      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2144    283.27     80.26   283.27    80.26      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2145    229.07     64.90   229.07    64.90      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2146    183.10     51.88   183.10    51.88      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2147    144.63     40.98   144.63    40.98      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2148    112.88     31.98   112.88    31.98      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2149     87.02     24.65    87.02    24.65      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2150     66.26     18.77    66.26    18.77      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2151     49.81     14.11    49.81    14.11      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2152     36.96     10.47    36.96    10.47      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2153     27.07      7.67    27.07     7.67      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2154     19.56      5.54    19.56     5.54      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2155     13.95      3.95    13.95     3.95      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2156      9.81      2.78     9.81     2.78      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2157      6.82      1.93     6.82     1.93      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2158      4.68      1.32     4.68     1.32      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2159      3.17      0.90     3.17     0.90      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2160      2.14      0.60     2.14     0.60      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2161      1.43      0.40     1.43     0.40      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2162      0.95      0.27     0.95     0.27      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2163      0.64      0.18     0.64     0.18      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2164      0.44      0.12     0.44     0.12      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2165      0.31      0.09     0.31     0.09      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2166      0.22      0.06     0.22     0.06      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2167      0.17      0.05     0.17     0.05      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2168      0.14      0.04     0.14     0.04      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2169      0.12      0.03     0.12     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2170      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2171      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2172      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2173      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2174      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2175      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2176      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2177      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2178      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2179      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2180      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2181      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2182      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2183      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2184      0.10      0.03     0.10     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2185      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2186      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2187      0.09      0.03     0.09     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2188      0.08      0.03     0.08     0.03      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2189      0.08      0.02     0.08     0.02      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2190      0.07      0.02     0.07     0.02      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2191      0.07      0.02     0.07     0.02      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2192      0.06      0.02     0.06     0.02      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2193      0.06      0.02     0.06     0.02      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2194      0.05      0.02     0.05     0.02      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2195      0.04      0.01     0.04     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2196      0.04      0.01     0.04     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2197      0.04      0.01     0.04     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2198      0.03      0.01     0.03     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2199      0.03      0.01     0.03     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2200      0.02      0.01     0.02     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2201      0.02      0.01     0.02     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2202      0.02      0.01     0.02     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2203      0.02      0.01     0.02     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2204      0.02      0.01     0.02     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2205      0.02      0.01     0.02     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2206      0.02      0.01     0.02     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2207      0.03      0.01     0.03     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2208      0.05      0.01     0.05     0.01      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2209      0.07      0.02     0.07     0.02      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2210      0.12      0.04     0.12     0.04      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2211      0.18      0.06     0.18     0.06      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2212      0.29      0.09     0.29     0.09      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2213      0.45      0.14     0.45     0.14      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2214      0.70      0.22     0.70     0.22      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2215      1.05      0.33     1.05     0.33      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2216      1.57      0.50     1.57     0.50      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2217      2.30      0.73     2.30     0.73      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2218      3.31      1.05     3.31     1.05      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2219      4.71      1.49     4.71     1.49      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2220      6.59      2.09     6.59     2.09      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2221      9.09      2.88     9.09     2.88      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2222     12.36      3.91    12.36     3.91      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2223     16.58      5.25    16.58     5.25      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2224     21.95      6.95    21.95     6.95      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2225     28.66      9.07    28.66     9.07      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2226     36.97     11.70    36.97    11.70      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2227     47.10     14.91    47.10    14.91      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2228     59.28     18.76    59.28    18.76      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2229     73.73     23.34    73.73    23.34      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2230     90.66     28.69    90.66    28.69      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2231    110.18     34.87   110.18    34.87      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2232    132.43     41.92   132.43    41.92      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2233    157.38     49.81   157.38    49.81      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2234    185.00     58.55   185.00    58.55      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2235    215.05     68.06   215.05    68.06      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2236    247.28     78.26   247.28    78.26      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2237    281.24     89.00   281.24    89.00      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2238    316.37    100.11   316.37   100.11      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2239    352.01    111.38   352.01   111.38      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2240    387.29    122.54   387.29   122.54      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2241    421.60    133.38   421.60   133.38      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2242    453.82    143.55   453.82   143.55      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2243    483.22    152.83   483.22   152.83      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2244    508.85    160.91   508.85   160.91      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2245    530.15    167.61   530.15   167.61      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2246    546.22    172.64   546.22   172.64      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2247    556.80    175.93   556.80   175.93      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2248    561.47    177.33   561.47   177.33      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2249    560.30    176.87   560.30   176.87      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2250    553.35    174.57   553.35   174.57      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2251    540.95    170.53   540.95   170.53      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2252    523.55    164.89   523.55   164.89      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2253    501.89    157.88   501.89   157.88      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2254    476.82    149.77   476.82   149.77      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 2.2255    449.12    140.82   449.12   140.82      0.00      0.00   0.00   0.00  0.00   0.00   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
